date,next_date,ccy,available,active,reason_unavailable,s5_lend,s5_fund,spread,ret_equity,ret_notional,pnl_usd,lend_pnl_usd,lend_pnl_rates,lend_pnl_fx,debt_cost_usd,debt_cost_interest,debt_cost_fx
2019-03-27,2019-04-03,TRY,0,0,no_1y_5y_coverage,,0.00813074972723696,,,,0.0,,,,,,
2019-03-27,2019-04-03,ZAR,0,0,no_1y_5y_coverage,,0.00813074972723696,,,,0.0,,,,,,
2019-04-03,2019-04-10,BRL,1,1,,0.07641277777777777,0.008888786864402693,0.06752399091337508,0.04770939325723471,0.009541878651446942,95418.78651446942,46366.38571424782,36199.31798601709,10167.06772823073,-49052.4008002216,1856.0000000009313,-50908.40080022253
2019-04-03,2019-04-10,NGN,1,1,,0.1440757328707719,0.008888786864402693,0.1351869460063692,0.0345017878704532,0.006900357574090641,69003.57574090641,19951.17494068481,33612.210209803656,-13661.035269118845,-49052.4008002216,1856.0000000009313,-50908.40080022253
2019-04-03,2019-04-10,PKR,0,0,missing_curve,,0.008888786864402693,,,,0.0,,,,,,
2019-04-03,2019-04-10,TRY,1,1,,0.20544444444444446,0.008888786864402693,0.19655565758004176,0.010999897588382941,0.002199979517676588,21999.79517676588,-27052.605623455718,120121.7219352778,-147174.32755873352,-49052.4008002216,1856.0000000009313,-50908.40080022253
2019-04-03,2019-04-10,ZAR,0,0,no_1y_5y_coverage,,0.008888786864402693,,,,0.0,,,,,,
2019-04-10,2019-04-17,BRL,1,1,,0.075939,0.008791793066755444,0.06714720693324457,-0.06963051415113919,-0.013926102830227837,-139261.02830227837,-137130.7249467261,5055.685974739492,-142186.4109214656,2130.303355552256,1858.6153846159577,271.68797093629837
2019-04-10,2019-04-17,NGN,1,1,,0.1438607545533391,0.008791793066755444,0.13506896148658365,0.0035915976685481146,0.000718319533709623,7183.195337096229,9313.498692648485,33788.18784447014,-24474.689151821658,2130.303355552256,1858.6153846159577,271.68797093629837
2019-04-10,2019-04-17,PKR,0,0,missing_curve,,0.008791793066755444,,,,0.0,,,,,,
2019-04-10,2019-04-17,TRY,1,1,,0.2025888888888889,0.008791793066755444,0.19379709582213345,-0.0690582413757313,-0.013811648275146261,-138116.4827514626,-135986.17939591035,12424.09796606563,-148410.27736197598,2130.303355552256,1858.6153846159577,271.68797093629837
2019-04-10,2019-04-17,ZAR,0,0,no_1y_5y_coverage,,0.008791793066755444,,,,0.0,,,,,,
2019-04-17,2019-04-24,BRL,1,1,,0.07621477777777777,0.010033941131076456,0.06618083664670131,0.03107745635414915,0.00621549127082983,62154.9127082983,-10480.844392642379,26611.82896803692,-37092.6733606793,-72635.75710094068,1859.076923077926,-74494.83402401861
2019-04-17,2019-04-24,NGN,1,1,,0.14364577623590633,0.010033941131076456,0.13361183510482988,0.05818092397266766,0.011636184794533532,116361.84794533532,43726.09084439464,34260.59517988004,9465.495664514601,-72635.75710094068,1859.076923077926,-74494.83402401861
2019-04-17,2019-04-24,PKR,0,0,missing_curve,,0.010033941131076456,,,,0.0,,,,,,
2019-04-17,2019-04-24,TRY,1,1,,0.20326666666666668,0.010033941131076456,0.19323272553559023,-0.04735609396343632,-0.009471218792687263,-94712.18792687263,-167347.94502781332,-50152.076633190736,-117195.86839462258,-72635.75710094068,1859.076923077926,-74494.83402401861
2019-04-17,2019-04-24,ZAR,0,0,no_1y_5y_coverage,,0.010033941131076456,,,,0.0,,,,,,
2019-04-24,2019-05-01,BRL,1,1,,0.075973,0.009548541273632655,0.06642445872636735,-0.03256317728604516,-0.006512635457209032,-65126.35457209032,710.3271438032389,-4938.3199850432575,5648.647128846496,65836.68171589356,1859.538461538963,63977.143254354596
2019-04-24,2019-05-01,NGN,1,1,,0.14343079791847355,0.009548541273632655,0.13388225664484088,-0.0012618550533843227,-0.00025237101067686454,-2523.7101067686453,63312.971609124914,33996.65881554596,29316.312793578953,65836.68171589356,1859.538461538963,63977.143254354596
2019-04-24,2019-05-01,PKR,0,0,missing_curve,,0.009548541273632655,,,,0.0,,,,,,
2019-04-24,2019-05-01,TRY,1,1,,0.20604444444444445,0.009548541273632655,0.19649590317081178,-0.20890781089873006,-0.04178156217974601,-417815.62179746013,-351978.9400815666,-161587.54999843054,-190391.39008313604,65836.68171589356,1859.538461538963,63977.143254354596
2019-04-24,2019-05-01,ZAR,0,0,no_1y_5y_coverage,,0.009548541273632655,,,,0.0,,,,,,
2019-05-01,2019-05-08,BRL,1,1,,0.07648777777777778,0.00942625467805438,0.0670615230997234,-0.044758004144034816,-0.008951600828806963,-89516.00828806963,-67495.04885023646,66912.14746098779,-134407.19631122425,22020.959437833168,1861.9999999981374,20158.95943783503
2019-05-01,2019-05-08,NGN,1,1,,0.14321581960104077,0.00942625467805438,0.13378956492298638,0.00045460179792670535,9.092035958534107e-05,909.2035958534107,22930.16303368658,34364.85991955735,-11434.69688587077,22020.959437833168,1861.9999999981374,20158.95943783503
2019-05-01,2019-05-08,PKR,0,0,missing_curve,,0.00942625467805438,,,,0.0,,,,,,
2019-05-01,2019-05-08,TRY,1,1,,0.21262407407407408,0.00942625467805438,0.2031978193960197,-0.25395901143338206,-0.05079180228667641,-507918.0228667641,-485897.06342893094,-149801.16146674566,-336095.9019621853,22020.959437833168,1861.9999999981374,20158.95943783503
2019-05-01,2019-05-08,ZAR,0,0,no_1y_5y_coverage,,0.00942625467805438,,,,0.0,,,,,,
2019-05-08,2019-05-15,BRL,1,1,,0.07527588888888888,0.009450964492537127,0.06582492439635175,0.05033808403954748,0.010067616807909496,100676.16807909496,4066.9837162047625,18932.24216679856,-14865.2584505938,-96609.1843628902,1860.3076923079789,-98469.49205519818
2019-05-08,2019-05-15,NGN,1,1,,0.143000841283608,0.009450964492537127,0.13354987679107086,0.04080912567532249,0.008161825135064497,81618.25135064498,-14990.933012245223,34685.72901256941,-49676.662024814636,-96609.1843628902,1860.3076923079789,-98469.49205519818
2019-05-08,2019-05-15,PKR,0,0,missing_curve,,0.009450964492537127,,,,0.0,,,,,,
2019-05-08,2019-05-15,TRY,1,1,,0.21893055555555557,0.009450964492537127,0.20947959106301844,0.1772016281069452,0.03544032562138904,354403.2562138904,257794.0718510002,61118.78646547906,196675.28538552113,-96609.1843628902,1860.3076923079789,-98469.49205519818
2019-05-08,2019-05-15,ZAR,0,0,no_1y_5y_coverage,,0.009450964492537127,,,,0.0,,,,,,
2019-05-15,2019-05-22,BRL,1,1,,0.07521333333333333,0.008754469279938825,0.0664588640533945,-0.008513456308305729,-0.0017026912616611458,-17026.91261661146,-138567.34861836582,16676.127799713984,-155243.4764180798,-121540.43600175437,1860.923076922074,-123401.35907867644
2019-05-15,2019-05-22,NGN,1,1,,0.14278586296617518,0.008754469279938825,0.13403139368623634,0.10127565007551806,0.020255130015103612,202551.30015103612,81010.86414928176,35008.13190234825,46002.732246933505,-121540.43600175437,1860.923076922074,-123401.35907867644
2019-05-15,2019-05-22,PKR,0,0,no_1y_5y_coverage,,0.008754469279938825,,,,0.0,,,,,,
2019-05-15,2019-05-22,TRY,1,1,,0.21807916666666666,0.008754469279938825,0.20932469738672782,-0.0024165315042198638,-0.0004833063008439727,-4833.063008439727,-126373.4990101941,-121561.77350788191,-4811.725502312183,-121540.43600175437,1860.923076922074,-123401.35907867644
2019-05-15,2019-05-22,ZAR,0,0,no_1y_5y_coverage,,0.008754469279938825,,,,0.0,,,,,,
2019-05-22,2019-05-29,BRL,1,1,,0.07520466666666667,0.008262209103706605,0.06694245756296006,0.09162526484735031,0.01832505296947006,183250.5296947006,150642.59457330033,114956.64353397116,35685.95103932917,-32607.93512140028,1862.4615384619683,-34470.39665986225
2019-05-22,2019-05-29,NGN,1,1,,0.1425708846487424,0.008262209103706605,0.13430867554503578,0.03048725788834598,0.006097451577669196,60974.51577669196,28366.580655291677,35332.07851644233,-6965.497861150652,-32607.93512140028,1862.4615384619683,-34470.39665986225
2019-05-22,2019-05-29,PKR,0,0,no_1y_5y_coverage,,0.008262209103706605,,,,0.0,,,,,,
2019-05-22,2019-05-29,TRY,1,1,,0.2235,0.008262209103706605,0.2152377908962934,0.07393447242927179,0.014786894485854357,147868.94485854357,115261.0097371433,81582.61261639744,33678.39712074585,-32607.93512140028,1862.4615384619683,-34470.39665986225
2019-05-22,2019-05-29,ZAR,0,0,no_1y_5y_coverage,,0.008262209103706605,,,,0.0,,,,,,
2019-05-29,2019-06-05,BRL,1,1,,0.072844,0.007349075045112838,0.06549492495488717,0.244044168737086,0.0488088337474172,488088.337474172,519306.7920343131,75786.11758073233,443520.67445358075,31218.45456014108,1857.3846153840423,29361.069944757037
2019-05-29,2019-06-05,NGN,1,1,,0.14235590633130962,0.007349075045112838,0.13500683128619678,0.9500134095436553,0.19000268190873107,1900026.8190873107,1931245.2736474518,151728.0986229051,1779517.1750245467,31218.45456014108,1857.3846153840423,29361.069944757037
2019-05-29,2019-06-05,PKR,0,0,no_1y_5y_coverage,,0.007349075045112838,,,,0.0,,,,,,
2019-05-29,2019-06-05,TRY,1,1,,0.22196666666666665,0.007349075045112838,0.2146175916215538,0.3701534966222388,0.07403069932444775,740306.9932444775,771525.4478046186,311987.8545912467,459537.59321337193,31218.45456014108,1857.3846153840423,29361.069944757037
2019-05-29,2019-06-05,ZAR,0,0,no_1y_5y_coverage,,0.007349075045112838,,,,0.0,,,,,,
2019-06-05,2019-06-12,BRL,1,1,,0.07140922222222222,0.00698248038330904,0.06442674183891318,0.04044756239310279,0.008089512478620558,80895.12478620559,92986.21572447382,96651.44209457561,-3665.2263701017946,12091.09093826823,1860.615384614095,10230.475553654134
2019-06-05,2019-06-12,NGN,1,1,,0.1388508547008547,0.00698248038330904,0.13186837431754567,-0.7544656439073747,-0.15089312878147493,-1508931.2878147494,-1496840.1968764812,-10142.864631636068,-1486697.332244845,12091.09093826823,1860.615384614095,10230.475553654134
2019-06-05,2019-06-12,PKR,0,0,no_1y_5y_coverage,,0.00698248038330904,,,,0.0,,,,,,
2019-06-05,2019-06-12,TRY,1,1,,0.21268888888888887,0.00698248038330904,0.20570640850557984,0.10413476837137993,0.020826953674275988,208269.53674275987,220360.6276810281,265628.3991852645,-45267.771504236385,12091.09093826823,1860.615384614095,10230.475553654134
2019-06-05,2019-06-12,ZAR,0,0,no_1y_5y_coverage,,0.00698248038330904,,,,0.0,,,,,,
2019-06-12,2019-06-19,BRL,1,1,,0.06947622222222222,0.00697065869100742,0.0625055635312148,0.08002835460601421,0.016005670921202843,160056.70921202842,59692.255270406604,70851.14223510213,-11158.886964695528,-100364.45394162182,1859.3846153840423,-102223.83855700586
2019-06-12,2019-06-19,NGN,1,1,,0.13987153846153846,0.00697065869100742,0.13290087977053106,0.0692692709570243,0.013853854191404861,138538.5419140486,38174.08797242679,55414.27501915209,-17240.187046725303,-100364.45394162182,1859.3846153840423,-102223.83855700586
2019-06-12,2019-06-19,PKR,0,0,no_1y_5y_coverage,,0.00697065869100742,,,,0.0,,,,,,
2019-06-12,2019-06-19,TRY,1,1,,0.20505555555555555,0.00697065869100742,0.19808489686454814,0.05492356886019418,0.010984713772038836,109847.13772038836,9482.683778766543,138159.53279229626,-128676.84901352972,-100364.45394162182,1859.3846153840423,-102223.83855700586
2019-06-12,2019-06-19,ZAR,0,0,no_1y_5y_coverage,,0.00697065869100742,,,,0.0,,,,,,
2019-06-19,2019-06-26,BRL,1,1,,0.068149,0.0069935294136682265,0.06115547058633178,0.018316837970505935,0.003663367594101187,36633.67594101187,112380.37395019457,75507.39042041823,36872.983529776335,75746.6980091827,1859.8461538460106,73886.85185533669
2019-06-19,2019-06-26,NGN,1,1,,0.1390546153846154,0.0069935294136682265,0.13206108597094715,0.06542826027633389,0.013085652055266779,130856.52055266779,206603.2185618505,217074.14184379764,-10470.92328194715,75746.6980091827,1859.8461538460106,73886.85185533669
2019-06-19,2019-06-26,PKR,0,0,no_1y_5y_coverage,,0.0069935294136682265,,,,0.0,,,,,,
2019-06-19,2019-06-26,TRY,1,1,,0.20161481481481483,0.0069935294136682265,0.1946212854011466,0.3924535350923282,0.07849070701846564,784907.0701846564,860653.7681938391,721016.0131510217,139637.75504281744,75746.6980091827,1859.8461538460106,73886.85185533669
2019-06-19,2019-06-26,ZAR,0,0,no_1y_5y_coverage,,0.0069935294136682265,,,,0.0,,,,,,
2019-06-26,2019-07-03,BRL,1,1,,0.0667071111111111,0.006772483272161645,0.05993462783894946,0.07573457681452996,0.01514691536290599,151469.1536290599,98961.99907580018,95761.77169801481,3200.2273777853698,-52507.15455325972,1859.076923077926,-54366.23147633765
2019-06-26,2019-07-03,NGN,1,1,,0.13379068376068376,0.006772483272161645,0.1270182004885221,0.034179776122572364,0.006835955224514473,68359.55224514473,15852.39769188501,8916.788187347353,6935.609504537657,-52507.15455325972,1859.076923077926,-54366.23147633765
2019-06-26,2019-07-03,PKR,0,0,no_1y_5y_coverage,,0.006772483272161645,,,,0.0,,,,,,
2019-06-26,2019-07-03,TRY,1,1,,0.18015555555555554,0.006772483272161645,0.1733830722833939,0.22254004210012546,0.04450800842002509,445080.0842002509,392572.9296469912,123821.70752152056,268751.22212547064,-52507.15455325972,1859.076923077926,-54366.23147633765
2019-06-26,2019-07-03,ZAR,0,0,no_1y_5y_coverage,,0.006772483272161645,,,,0.0,,,,,,
2019-07-03,2019-07-10,BRL,1,1,,0.064786,0.005541647881881583,0.05924435211811841,0.1423690834203139,0.028473816684062778,284738.1668406278,201367.73024119064,82299.0145979952,119068.71564319544,-83370.43659943715,1859.8461538460106,-85230.28275328316
2019-07-03,2019-07-10,NGN,1,1,,0.13426008547008547,0.005541647881881583,0.1287184375882039,0.07828308896733727,0.015656617793467456,156566.17793467455,73195.7413352374,56443.378552377224,16752.362782860175,-83370.43659943715,1859.8461538460106,-85230.28275328316
2019-07-03,2019-07-10,PKR,0,0,no_1y_5y_coverage,,0.005541647881881583,,,,0.0,,,,,,
2019-07-03,2019-07-10,TRY,1,1,,0.17725555555555556,0.005541647881881583,0.17171390767367398,-0.024359502617776394,-0.004871900523555279,-48719.00523555279,-132089.44183498994,4103.302408598363,-136192.7442435883,-83370.43659943715,1859.8461538460106,-85230.28275328316
2019-07-03,2019-07-10,ZAR,0,0,no_1y_5y_coverage,,0.005541647881881583,,,,0.0,,,,,,
2019-07-10,2019-07-17,BRL,1,1,,0.06318122222222222,0.0060238658659119105,0.057157356356310314,0.055234471378479616,0.011046894275695924,110468.94275695924,90037.20299202204,4839.788118951023,85197.41487307101,-20431.7397649372,1860.0,-22291.7397649372
2019-07-10,2019-07-17,NGN,0,0,no_1y_5y_coverage,,0.0060238658659119105,,,,0.0,,,,,,
2019-07-10,2019-07-17,PKR,0,0,no_1y_5y_coverage,,0.0060238658659119105,,,,0.0,,,,,,
2019-07-10,2019-07-17,TRY,1,1,,0.1780873015873016,0.0060238658659119105,0.17206343572138968,0.12053976246912079,0.024107952493824157,241079.52493824158,220647.78517330438,178816.1088041719,41831.676369132474,-20431.7397649372,1860.0,-22291.7397649372
2019-07-10,2019-07-17,ZAR,0,0,no_1y_5y_coverage,,0.0060238658659119105,,,,0.0,,,,,,
2019-07-17,2019-07-24,BRL,1,1,,0.06338433333333333,0.005877572253256613,0.05750676108007672,0.023677367920036427,0.004735473584007286,47354.735840072855,59644.17304663174,73247.0739366822,-13602.900890050456,12289.437206558883,1860.461538461037,10428.975668097846
2019-07-17,2019-07-24,NGN,0,0,no_1y_5y_coverage,,0.005877572253256613,,,,0.0,,,,,,
2019-07-17,2019-07-24,PKR,0,0,no_1y_5y_coverage,,0.005877572253256613,,,,0.0,,,,,,
2019-07-17,2019-07-24,TRY,1,1,,0.17357063492063493,0.005877572253256613,0.16769306266737832,0.07511376129499078,0.015022752258998155,150227.52258998156,162516.95979654044,173731.66836391017,-11214.70856736973,12289.437206558883,1860.461538461037,10428.975668097846
2019-07-17,2019-07-24,ZAR,0,0,no_1y_5y_coverage,,0.005877572253256613,,,,0.0,,,,,,
2019-07-24,2019-07-31,BRL,1,1,,0.061993999999999994,0.005306002702479683,0.05668799729752031,0.062140390196705704,0.01242807803934114,124280.7803934114,-52447.91618376039,-7108.35664229095,-45339.55954146944,-176728.6965771718,1860.7692307680845,-178589.46580793988
2019-07-24,2019-07-31,NGN,0,0,no_1y_5y_coverage,,0.005306002702479683,,,,0.0,,,,,,
2019-07-24,2019-07-31,PKR,0,0,no_1y_5y_coverage,,0.005306002702479683,,,,0.0,,,,,,
2019-07-24,2019-07-31,TRY,1,1,,0.16920663221360896,0.005306002702479683,0.16390062951112927,0.42872293876056233,0.08574458775211247,857445.8775211247,680717.1809439529,389235.89353968017,291481.2874042727,-176728.6965771718,1860.7692307680845,-178589.46580793988
2019-07-24,2019-07-31,ZAR,0,0,no_1y_5y_coverage,,0.005306002702479683,,,,0.0,,,,,,
2019-07-31,2019-08-07,BRL,1,1,,0.06247144444444445,0.004566779819229582,0.05790466462521487,-0.20055197180716647,-0.040110394361433294,-401103.94361433294,-391932.0120069403,37413.71517289244,-429345.72717983276,9171.931607392617,1858.615384614095,7313.3162227785215
2019-07-31,2019-08-07,NGN,0,0,no_1y_5y_coverage,,0.004566779819229582,,,,0.0,,,,,,
2019-07-31,2019-08-07,PKR,0,0,no_1y_5y_coverage,,0.004566779819229582,,,,0.0,,,,,,
2019-07-31,2019-08-07,TRY,1,1,,0.15861369509043927,0.004566779819229582,0.15404691527120967,0.05931038598031504,0.011862077196063008,118620.77196063008,127792.7035680227,59233.06281931512,68559.64074870758,9171.931607392617,1858.615384614095,7313.3162227785215
2019-07-31,2019-08-07,ZAR,0,0,no_1y_5y_coverage,,0.004566779819229582,,,,0.0,,,,,,
2019-08-07,2019-08-14,BRL,1,1,,0.061912777777777775,0.003769087131206007,0.058143690646571766,0.03196043637285987,0.006392087274571974,63920.87274571974,-9049.971655461937,-480.1013814210892,-8569.870274040848,-72970.84440118168,1861.2307692319155,-74832.07517041359
2019-08-07,2019-08-14,NGN,0,0,no_1y_5y_coverage,,0.003769087131206007,,,,0.0,,,,,,
2019-08-07,2019-08-14,PKR,0,0,no_1y_5y_coverage,,0.003769087131206007,,,,0.0,,,,,,
2019-08-07,2019-08-14,TRY,1,1,,0.15770594315245479,0.003769087131206007,0.1539368560212488,0.05405520238193823,0.010811040476387646,108110.40476387646,35139.560362694785,134970.6195409801,-99831.0591782853,-72970.84440118168,1861.2307692319155,-74832.07517041359
2019-08-07,2019-08-14,ZAR,0,0,no_1y_5y_coverage,,0.003769087131206007,,,,0.0,,,,,,
2019-08-14,2019-08-21,BRL,1,1,,0.06223677777777777,0.0038244119085877916,0.05841236586918998,-0.1176119460529075,-0.0235223892105815,-235223.892105815,-168994.96259193122,53491.934078175575,-222486.8966701068,66228.92951388378,1861.5384615380317,64367.391052345745
2019-08-14,2019-08-21,NGN,0,0,no_1y_5y_coverage,,0.0038244119085877916,,,,0.0,,,,,,
2019-08-14,2019-08-21,PKR,0,0,no_1y_5y_coverage,,0.0038244119085877916,,,,0.0,,,,,,
2019-08-14,2019-08-21,TRY,1,1,,0.1545894370057161,0.0038244119085877916,0.1507650250971283,-0.19939090211185487,-0.03987818042237097,-398781.80422370974,-332552.87470982596,-78806.64639259502,-253746.22831723094,66228.92951388378,1861.5384615380317,64367.391052345745
2019-08-14,2019-08-21,ZAR,0,0,no_1y_5y_coverage,,0.0038244119085877916,,,,0.0,,,,,,
2019-08-21,2019-08-28,BRL,1,1,,0.06130777777777778,0.004324877953862156,0.05698289982391563,-0.18376859730147152,-0.0367537194602943,-367537.194602943,-281702.4168109633,-106440.27803089656,-175262.13878006674,85834.77779197972,1865.6923076920211,83969.0854842877
2019-08-21,2019-08-28,NGN,0,0,no_1y_5y_coverage,,0.004324877953862156,,,,0.0,,,,,,
2019-08-21,2019-08-28,PKR,0,0,no_1y_5y_coverage,,0.004324877953862156,,,,0.0,,,,,,
2019-08-21,2019-08-28,TRY,1,1,,0.15772377260981912,0.004324877953862156,0.15339889465595696,-0.12708260577528505,-0.02541652115505701,-254165.2115505701,-168330.43375859037,11890.970193607733,-180221.4039521981,85834.77779197972,1865.6923076920211,83969.0854842877
2019-08-21,2019-08-28,ZAR,0,0,no_1y_5y_coverage,,0.004324877953862156,,,,0.0,,,,,,
2019-08-28,2019-09-04,BRL,1,1,,0.06411477777777778,0.003452357165454804,0.06066242061232298,0.06475118427486438,0.012950236854972876,129502.36854972877,14700.085133308545,113235.60873842053,-98535.52360511199,-114802.28341642022,1863.5384615380317,-116665.82187795825
2019-08-28,2019-09-04,NGN,0,0,no_1y_5y_coverage,,0.003452357165454804,,,,0.0,,,,,,
2019-08-28,2019-09-04,PKR,0,0,no_1y_5y_coverage,,0.003452357165454804,,,,0.0,,,,,,
2019-08-28,2019-09-04,TRY,1,1,,0.158186391042205,0.003452357165454804,0.1547340338767502,0.24853483339484408,0.04970696667896882,497069.66678968817,382267.38337326795,206073.5343205724,176193.84905269556,-114802.28341642022,1863.5384615380317,-116665.82187795825
2019-08-28,2019-09-04,ZAR,0,0,no_1y_5y_coverage,,0.003452357165454804,,,,0.0,,,,,,
2019-09-04,2019-09-11,BRL,1,1,,0.06180311111111111,0.0036835301381301826,0.05811958097298092,0.031096880073878914,0.006219376014775783,62193.76014775783,233856.83600707352,23467.39561984688,210389.44038722664,171663.0758593157,1860.7692307680845,169802.3066285476
2019-09-04,2019-09-11,NGN,0,0,no_1y_5y_coverage,,0.0036835301381301826,,,,0.0,,,,,,
2019-09-04,2019-09-11,PKR,0,0,no_1y_5y_coverage,,0.0036835301381301826,,,,0.0,,,,,,
2019-09-04,2019-09-11,TRY,1,1,,0.15298234280792422,0.0036835301381301826,0.14929881266979403,-0.04393678539352864,-0.008787357078705729,-87873.57078705728,83789.50507225841,149427.91027815267,-65638.40520589426,171663.0758593157,1860.7692307680845,169802.3066285476
2019-09-04,2019-09-11,ZAR,0,0,no_1y_5y_coverage,,0.0036835301381301826,,,,0.0,,,,,,
2019-09-11,2019-09-18,BRL,1,1,,0.061573444444444445,0.005205290348019689,0.056368154096424754,0.001648240040010307,0.0003296480080020614,3296.480080020614,87852.94955821335,78379.13475942798,9473.814798785374,84556.46947819274,1860.1538461549208,82696.31563203782
2019-09-11,2019-09-18,NGN,0,0,no_1y_5y_coverage,,0.005205290348019689,,,,0.0,,,,,,
2019-09-11,2019-09-18,PKR,0,0,no_1y_5y_coverage,,0.005205290348019689,,,,0.0,,,,,,
2019-09-11,2019-09-18,TRY,1,1,,0.1494449612403101,0.005205290348019689,0.1442396708922904,0.09998371040843194,0.019996742081686388,199967.4208168639,284523.8902950566,163734.6110951081,120789.27919994853,84556.46947819274,1860.1538461549208,82696.31563203782
2019-09-11,2019-09-18,ZAR,0,0,no_1y_5y_coverage,,0.005205290348019689,,,,0.0,,,,,,
2019-09-18,2019-09-25,BRL,1,1,,0.06007122222222222,0.005159076130302436,0.054912146091919786,-0.06270889138738951,-0.012541778277477902,-125417.78277477901,-136941.25620329753,70595.14761702716,-207536.4038203247,-11523.473428518511,1862.1538461549208,-13385.627274673432
2019-09-18,2019-09-25,NGN,0,0,no_1y_5y_coverage,,0.005159076130302436,,,,0.0,,,,,,
2019-09-18,2019-09-25,PKR,0,0,no_1y_5y_coverage,,0.005159076130302436,,,,0.0,,,,,,
2019-09-18,2019-09-25,TRY,0,0,no_1y_5y_coverage,,0.005159076130302436,,,,0.0,,,,,,
2019-09-18,2019-09-25,ZAR,0,0,no_1y_5y_coverage,,0.005159076130302436,,,,0.0,,,,,,
2019-09-25,2019-10-02,BRL,1,1,,0.058750222222222225,0.004550221069085494,0.05420000115313673,0.08028094719841099,0.016056189439682195,160561.89439682197,45860.11212834343,31865.302921844646,13994.809206498787,-114701.78226847854,1861.3846153849736,-116563.16688386351
2019-09-25,2019-10-02,NGN,0,0,no_1y_5y_coverage,,0.004550221069085494,,,,0.0,,,,,,
2019-09-25,2019-10-02,PKR,0,0,no_1y_5y_coverage,,0.004550221069085494,,,,0.0,,,,,,
2019-09-25,2019-10-02,TRY,0,0,no_1y_5y_coverage,,0.004550221069085494,,,,0.0,,,,,,
2019-09-25,2019-10-02,ZAR,0,0,no_1y_5y_coverage,,0.004550221069085494,,,,0.0,,,,,,
2019-10-02,2019-10-09,BRL,1,1,,0.05831833333333333,0.0036127103718471597,0.05470562296148617,0.1440274630748024,0.028805492614960484,288054.92614960484,242750.80010324344,87298.77664362267,155452.02345962077,-45304.1260463614,1861.2307692309842,-47165.356815592386
2019-10-02,2019-10-09,NGN,0,0,no_1y_5y_coverage,,0.0036127103718471597,,,,0.0,,,,,,
2019-10-02,2019-10-09,PKR,0,0,no_1y_5y_coverage,,0.0036127103718471597,,,,0.0,,,,,,
2019-10-02,2019-10-09,TRY,0,0,no_1y_5y_coverage,,0.0036127103718471597,,,,0.0,,,,,,
2019-10-02,2019-10-09,ZAR,0,0,no_1y_5y_coverage,,0.0036127103718471597,,,,0.0,,,,,,
2019-10-09,2019-10-16,BRL,1,1,,0.05661588888888889,0.003432768452319062,0.05318312043656983,-0.23030024924671091,-0.046060049849342186,-460600.4984934218,-101850.99791440926,104111.1930408962,-205962.19095530547,358749.50057901256,1863.3846153849736,356886.1159636276
2019-10-09,2019-10-16,NGN,0,0,no_1y_5y_coverage,,0.003432768452319062,,,,0.0,,,,,,
2019-10-09,2019-10-16,PKR,0,0,no_1y_5y_coverage,,0.003432768452319062,,,,0.0,,,,,,
2019-10-09,2019-10-16,TRY,0,0,no_1y_5y_coverage,,0.003432768452319062,,,,0.0,,,,,,
2019-10-09,2019-10-16,ZAR,0,0,no_1y_5y_coverage,,0.003432768452319062,,,,0.0,,,,,,
2019-10-16,2019-10-23,BRL,1,1,,0.05452722222222222,0.005621181869253204,0.04890604035296901,0.10349251101471157,0.020698502202942316,206985.02202942315,274315.8616657797,29484.447970557958,244831.41369522177,67330.83963635657,1862.9230769230053,65467.916559433565
2019-10-16,2019-10-23,NGN,0,0,no_1y_5y_coverage,,0.005621181869253204,,,,0.0,,,,,,
2019-10-16,2019-10-23,PKR,0,0,missing_curve,,0.005621181869253204,,,,0.0,,,,,,
2019-10-16,2019-10-23,TRY,0,0,no_1y_5y_coverage,,0.005621181869253204,,,,0.0,,,,,,
2019-10-16,2019-10-23,ZAR,0,0,no_1y_5y_coverage,,0.005621181869253204,,,,0.0,,,,,,
2019-10-23,2019-10-30,BRL,1,1,,0.054134,0.005634027499227692,0.04849997250077231,0.13325887402960146,0.026651774805920292,266517.7480592029,273850.9494173229,67192.97013504244,206657.97928228043,7333.201358119957,1865.2307692300528,5467.970588889904
2019-10-23,2019-10-30,NGN,0,0,no_1y_5y_coverage,,0.005634027499227692,,,,0.0,,,,,,
2019-10-23,2019-10-30,PKR,0,0,missing_curve,,0.005634027499227692,,,,0.0,,,,,,
2019-10-23,2019-10-30,TRY,0,0,no_1y_5y_coverage,,0.005634027499227692,,,,0.0,,,,,,
2019-10-23,2019-10-30,ZAR,0,0,no_1y_5y_coverage,,0.005634027499227692,,,,0.0,,,,,,
2019-10-30,2019-11-06,BRL,1,1,,0.05288344444444444,0.005563550321259114,0.047319894123185324,-0.012296160523374565,-0.002459232104674913,-24592.32104674913,-13698.921242438257,-24012.36247915402,10313.441236715764,10893.399804310873,1862.6153846150264,9030.784419695847
2019-10-30,2019-11-06,NGN,0,0,no_1y_5y_coverage,,0.005563550321259114,,,,0.0,,,,,,
2019-10-30,2019-11-06,PKR,0,0,no_1y_5y_coverage,,0.005563550321259114,,,,0.0,,,,,,
2019-10-30,2019-11-06,TRY,0,0,no_1y_5y_coverage,,0.005563550321259114,,,,0.0,,,,,,
2019-10-30,2019-11-06,ZAR,0,0,no_1y_5y_coverage,,0.005563550321259114,,,,0.0,,,,,,
